id,publicCode,collectorNumber,name,set_id,set_label,rarity_id,rarity_label,cardType,superType,domain,energy,might,power,tags,ability_text,accessibilityText,illustrator,orientation,cardImage_url
sfd-045-221,SFD-045/221,45,Not So Fast,SFD,Spiritforged,uncommon,Uncommon,Spell,,Calm,2,,1,,"[Reaction] (Play any time, even before spells and abilities resolve.)
Counter an enemy spell or ability that chooses a friendly unit or gear.","Riftbound Spell: Not So Fast. [Reaction] (Play any time, even before spells and abilities resolve.)
Counter an enemy spell or ability that chooses a friendly unit or gear.",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e576fefdce72ad862a7e374bf8c0fd509f359da9-744x1039.png?accountingTag=RB
sfd-046-221,SFD-046/221,46,Poro Snax,SFD,Spiritforged,uncommon,Uncommon,Gear,,Calm,1,,1,,"When you play this, draw 1.
:rb_energy_1::rb_rune_calm:, :rb_exhaust:, Kill this: Draw 1.","Riftbound Gear: Poro Snax. When you play this, draw 1.
[1][C], [T], Kill this: Draw 1.",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/8caaa64513b5ba57d676c7b2b9ee64af61711539-744x1039.png?accountingTag=RB
sfd-047-221,SFD-047/221,47,Simian Ancestor,SFD,Spiritforged,uncommon,Uncommon,Unit,,Calm,5,5,1,Ionia,"When you buff me, ready me.","Riftbound Unit: Simian Ancestor. When you buff me, ready me.",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/901a77a01e869f1f38f7a0b1ba5ae28f06b54a08-744x1039.png?accountingTag=RB
sfd-048-221,SFD-048/221,48,Stellacorn Herder,SFD,Spiritforged,uncommon,Uncommon,Unit,,Calm,4,3,,Mount Targon,"When I move, draw 1.","Riftbound Unit: Stellacorn Herder. When I move, draw 1.",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/1e7960a35d45dd55e934260ea23307853aa5afd4-744x1039.png?accountingTag=RB
sfd-049-221,SFD-049/221,49,"Aphelios, Exalted",SFD,Spiritforged,rare,Rare,Unit,Champion,Calm,4,4,1,"Aphelios, Mount Targon","When you attach an Equipment to me, choose one that hasn't been chosen this turn —Ready 2 runes.Channel 1 rune exhausted.Buff a friendly unit.","Riftbound Unit: Aphelios, Exalted. When you attach an Equipment to me, choose one that hasn't been chosen this turn —
- Ready 2 runes.
- Channel 1 rune exhausted.
- Buff a friendly unit.",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/df9ccbba2501059e5781a44434745a1f0e33ecae-744x1039.png?accountingTag=RB
sfd-050a-221,SFD-050a/221,50,"Azir, Ascendant",SFD,Spiritforged,showcase,Showcase,Unit,Champion,Calm,6,6,1,"Bird, Azir, Shurima",":rb_rune_calm:: [Action] — Choose a unit you control. Move me to its location and it to my original location. If it's equipped, you may attach one of its Equipment to me. Use only once per turn.","Riftbound Unit: Azir, Ascendant. [C]: [Action] — Choose a unit you control. Move me to its location and it to my original location. If it's equipped, you may attach one of its Equipment to me. Use only once per turn.",League Splash Team,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/3a0859ca50e71c69b22e4dab93e840b6d30e3d50-744x1039.png?accountingTag=RB
sfd-050-221,SFD-050/221,50,"Azir, Ascendant",SFD,Spiritforged,rare,Rare,Unit,Champion,Calm,6,6,1,"Bird, Azir, Shurima",":rb_rune_calm:: [Action] — Choose a unit you control. Move me to its location and it to my original location. If it's equipped, you may attach one of its Equipment to me. Use only once per turn.","Riftbound Unit: Azir, Ascendant. [C]: [Action] — Choose a unit you control. Move me to its location and it to my original location. If it's equipped, you may attach one of its Equipment to me. Use only once per turn.",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/3c42c02f6ebd2e4d4a640c2c6ac081231439888e-744x1039.png?accountingTag=RB
sfd-051-221,SFD-051/221,51,Guardian Angel,SFD,Spiritforged,rare,Rare,Gear,,Calm,2,,,Equipment,[Equip] :rb_rune_calm: (:rb_rune_calm:: Attach this to a unit you control.),Riftbound Gear: Guardian Angel. [Equip] [C] ([C]: Attach this to a unit you control.),黯荧岛Dark Glow,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/d09a797345659a1853d6d12910cf3c634990ea0c-744x1039.png?accountingTag=RB
sfd-052-221,SFD-052/221,52,Heart of Dark Ice,SFD,Spiritforged,rare,Rare,Gear,,Calm,3,,1,,:rb_exhaust:: Give a unit +3 :rb_might: this turn.,Riftbound Gear: Heart of Dark Ice. [T]: Give a unit +3 [S] this turn.,Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/73d8251c3bd8f7cd77010e9628515cd7fa462386-744x1039.png?accountingTag=RB
sfd-053-221,SFD-053/221,53,"Janna, Savior",SFD,Spiritforged,rare,Rare,Unit,Champion,Calm,3,3,1,"Janna, Zaun","[Reaction] (Play any time, even before spells and abilities resolve, including to a battlefield you control.)
When you play me, heal your units here, then move an enemy unit from here to its base.","Riftbound Unit: Janna, Savior. [Reaction] (Play any time, even before spells and abilities resolve, including to a battlefield you control.)
When you play me, heal your units here, then move an enemy unit from here to its base.",Envar Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/191f04059bbfd69dfe63d36010586597bb3549b2-744x1039.png?accountingTag=RB
sfd-054-221,SFD-054/221,54,"Jax, Unmatched",SFD,Spiritforged,rare,Rare,Unit,Champion,Calm,5,5,1,"Jax, Icathia","[Deflect] (Opponents must pay :rb_rune_rainbow: to choose me with a spell or ability.)
Each Equipment in your hand has [Quick-Draw]. (It gains [Reaction]. When you play it, attach it to a unit you control.)","Riftbound Unit: Jax, Unmatched. [Deflect] (Opponents must pay [A] to choose me with a spell or ability.)
Each Equipment in your hand has [Quick-Draw]. (It gains [Reaction]. When you play it, attach it to a unit you control.)",Envar Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/3d425589c74dbff818fa09db134fdd8bb7136420-744x1039.png?accountingTag=RB
sfd-054a-221,SFD-054a/221,54,"Jax, Unmatched",SFD,Spiritforged,showcase,Showcase,Unit,Champion,Calm,5,5,1,"Jax, Icathia","[Deflect] (Opponents must pay :rb_rune_rainbow: to choose me with a spell or ability.)
Each Equipment in your hand has [Quick-Draw]. (It gains [Reaction]. When you play it, attach it to a unit you control.)","Riftbound Unit: Jax, Unmatched. [Deflect] (Opponents must pay [A] to choose me with a spell or ability.)
Each Equipment in your hand has [Quick-Draw]. (It gains [Reaction]. When you play it, attach it to a unit you control.)",League Splash Team,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/1d2eae793e415c5f53d7b11c335b5f0ed08c2086-744x1039.png?accountingTag=RB
sfd-055-221,SFD-055/221,55,Needlessly Large Yordle,SFD,Spiritforged,rare,Rare,Unit,,Calm,10,5,3,"Yordle, Bandle City","[Shield 5] (+5 :rb_might: while I'm a defender.)
[Tank] (I must be assigned combat damage first.)
I cost :rb_energy_2::rb_rune_calm: less for each point you scored from holding this turn.","Riftbound Unit: Needlessly Large Yordle. [Shield 5] (+5 [S] while I'm a defender.)
[Tank] (I must be assigned combat damage first.)
I cost [2][C] less for each point you scored from holding this turn.",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/952dcaf9fd4b5f3e8592d140c11d792175597da1-744x1039.png?accountingTag=RB
sfd-056-221,SFD-056/221,56,Sterak's Gage,SFD,Spiritforged,rare,Rare,Gear,,Calm,3,,2,Equipment,"[Quick-Draw] (This has [Reaction]. When you play it, attach it to a unit you control.)
[Equip] :rb_rune_calm: (:rb_rune_calm:: Attach this to a unit you control.)","Riftbound Gear: Sterak's Gage. [Quick-Draw] (This has [Reaction]. When you play it, attach it to a unit you control.)
[Equip] [C] ([C]: Attach this to a unit you control.)",黯荧岛Dark Glow,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/df16e6b668fc6771ff657512deba1bf48363e23a-744x1039.png?accountingTag=RB
sfd-057-221,SFD-057/221,57,"Irelia, Fervent",SFD,Spiritforged,epic,Epic,Unit,Champion,Calm,5,4,,"Irelia, Ionia","[Deflect] (Opponents must pay :rb_rune_rainbow: to choose me with a spell or ability.)
When you choose or ready me, give me +1 :rb_might: this turn.","Riftbound Unit: Irelia, Fervent. [Deflect] (Opponents must pay [A] to choose me with a spell or ability.)
When you choose or ready me, give me +1 [S] this turn.",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/fe05fa55781f8036f8bfc9c10bba94326a0c8cc9-744x1039.png?accountingTag=RB
sfd-057a-221,SFD-057a/221,57,"Irelia, Fervent",SFD,Spiritforged,showcase,Showcase,Unit,Champion,Calm,5,4,,"Irelia, Ionia","[Deflect] (Opponents must pay :rb_rune_rainbow: to choose me with a spell or ability.)
When you choose or ready me, give me +1 :rb_might: this turn.","Riftbound Unit: Irelia, Fervent. [Deflect] (Opponents must pay [A] to choose me with a spell or ability.)
When you choose or ready me, give me +1 [S] this turn.",League Splash Team,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/cef4f73541e0623b4024b483d141d0396f1dddcb-744x1039.png?accountingTag=RB
sfd-058a-221,SFD-058a/221,58,"Ornn, Blacksmith",SFD,Spiritforged,showcase,Showcase,Unit,Champion,Calm,5,5,1,"Ornn, Freljord","When you play me or when I hold, look at the top 4 cards of your Main Deck. You may reveal a gear from among them and draw it. Then recycle the rest.","Riftbound Unit: Ornn, Blacksmith. When you play me or when I hold, look at the top 4 cards of your Main Deck. You may reveal a gear from among them and draw it. Then recycle the rest.",League Splash Team,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e0621bba6475425d93191677b2b120c07a8efe20-744x1039.png?accountingTag=RB
sfd-058-221,SFD-058/221,58,"Ornn, Blacksmith",SFD,Spiritforged,epic,Epic,Unit,Champion,Calm,5,5,1,"Ornn, Freljord","When you play me or when I hold, look at the top 4 cards of your Main Deck. You may reveal a gear from among them and draw it. Then recycle the rest.","Riftbound Unit: Ornn, Blacksmith. When you play me or when I hold, look at the top 4 cards of your Main Deck. You may reveal a gear from among them and draw it. Then recycle the rest.",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/77b48a28f48f26714f4bcf860379945a2d7186aa-744x1039.png?accountingTag=RB
sfd-059-221,SFD-059/221,59,Svellsongur,SFD,Spiritforged,epic,Epic,Gear,,Calm,3,,1,Equipment,"[Equip] :rb_energy_1::rb_rune_calm: (:rb_energy_1::rb_rune_calm:: Attach this to a unit you control.)
As this is attached to a unit, copy that unit's text to this Equipment's effect text for as long as this is attached to it.","Riftbound Gear: Svellsongur. [Equip] [1][C] ([1][C]: Attach this to a unit you control.)
As this is attached to a unit, copy that unit's text to this Equipment's effect text for as long as this is attached to it.",Envar Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/bc254398dfb5db217327b56862011a2fd6020789-744x1039.png?accountingTag=RB
sfd-060-221,SFD-060/221,60,Tianna Crownguard,SFD,Spiritforged,epic,Epic,Unit,,Calm,7,4,2,"Elite, Demacia","[Deflect] (Opponents must pay :rb_rune_rainbow: to choose me with a spell or ability.)
While I'm at a battlefield, opponents can't score points.","Riftbound Unit: Tianna Crownguard. [Deflect] (Opponents must pay [A] to choose me with a spell or ability.)
While I'm at a battlefield, opponents can't score points.",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/2a1876aeedae7310409d0eaaf453507188b0c82b-744x1039.png?accountingTag=RB
sfd-061-221,SFD-061/221,61,Aspiring Engineer,SFD,Spiritforged,common,Common,Unit,,Mind,3,3,1,Piltover,"When you play me, return a gear from your trash to your hand.","Riftbound Unit: Aspiring Engineer. When you play me, return a gear from your trash to your hand.",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/5d61995ae384bcee56838beb0eb6d83bf5faefad-744x1039.png?accountingTag=RB
sfd-062-221,SFD-062/221,62,Bubble Bot,SFD,Spiritforged,common,Common,Unit,,Mind,3,3,,"Mech, Yordle, Bandle City","When you play me, ready another friendly Mech.","Riftbound Unit: Bubble Bot. When you play me, ready another friendly Mech.",Envar Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/c0fe9df24ae4b8a5b4fb8276b1bd6c5a5f5f7b2b-744x1039.png?accountingTag=RB
sfd-063-221,SFD-063/221,63,Chemtech Cask,SFD,Spiritforged,common,Common,Gear,,Mind,1,,,,"When you play a spell on an opponent's turn, you may exhaust me to play a Gold gear token exhausted.","Riftbound Gear: Chemtech Cask. When you play a spell on an opponent's turn, you may exhaust me to play a Gold gear token exhausted.",Six More Vodka & 黯荧岛Dark Glow,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/39071feea6d3739a834a83b1841f496bdfc3a59a-744x1039.png?accountingTag=RB
sfd-064-221,SFD-064/221,64,Cloth Armor,SFD,Spiritforged,common,Common,Gear,,Mind,1,,,Equipment,"[Quick-Draw] (This has [Reaction]. When you play it, attach it to a unit you control.)
[Equip] :rb_rune_mind: (:rb_rune_mind:: Attach this to a unit you control.)","Riftbound Gear: Cloth Armor. [Quick-Draw] (This has [Reaction]. When you play it, attach it to a unit you control.)
[Equip] [C] ([C]: Attach this to a unit you control.)",黯荧岛Dark Glow,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/fe02bf01609ff2e6cc6fa8fbd578fd596ab5cb84-744x1039.png?accountingTag=RB
sfd-065-221,SFD-065/221,65,Forecaster,SFD,Spiritforged,common,Common,Unit,,Mind,2,2,,"Mech, Yordle, Bandle City","Your Mechs have [Vision]. (When you play us, look at the top card of your Main Deck. You may recycle it.)","Riftbound Unit: Forecaster. Your Mechs have [Vision]. (When you play us, look at the top card of your Main Deck. You may recycle it.)",Envar Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/3f58f0c58503e4f8caecb7ea7f77b478a1e92961-744x1039.png?accountingTag=RB
sfd-066-221,SFD-066/221,66,Frigid Touch,SFD,Spiritforged,common,Common,Spell,,Mind,2,,,,"[Reaction] (Play any time, even before spells and abilities resolve.)
[Repeat] :rb_energy_2: (You may pay the additional cost to repeat this spell's effect.)
Give a unit -2 :rb_might: this turn.","Riftbound Spell: Frigid Touch. [Reaction] (Play any time, even before spells and abilities resolve.)
[Repeat] [2] (You may pay the additional cost to repeat this spell's effect.)
Give a unit -2 [S] this turn.",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/1caaf42d4cc12ab9acc57dc8c572448f8d8dd34d-744x1039.png?accountingTag=RB
sfd-067-221,SFD-067/221,67,Frostcoat Cub,SFD,Spiritforged,common,Common,Unit,,Mind,3,3,,"Dog, Freljord","You may pay :rb_rune_mind: as an additional cost to play me.
When you play me, if you paid the additional cost, give a unit -2 :rb_might: this turn.","Riftbound Unit: Frostcoat Cub. You may pay [C] as an additional cost to play me.
When you play me, if you paid the additional cost, give a unit -2 [S] this turn.",Caravan Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/0b5f1f6ed65e070d2878b8aa21fd95e43688fc1d-744x1039.png?accountingTag=RB
sfd-068-221,SFD-068/221,68,Gearhead,SFD,Spiritforged,common,Common,Unit,,Mind,5,3,,Zaun,"[Accelerate] (You may pay :rb_energy_1::rb_rune_mind: as an additional cost to have me enter ready.)
Each Equipment attached to me gives double its base Might bonus.","Riftbound Unit: Gearhead. [Accelerate] (You may pay [1][C] as an additional cost to have me enter ready.)
Each Equipment attached to me gives double its base Might bonus.",Six More Vodka & 黯荧岛Dark Glow,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/355b97bf135b8c60afabca7e4c6ecbf1aa25b4d9-744x1039.png?accountingTag=RB
sfd-069-221,SFD-069/221,69,Plundering Poro,SFD,Spiritforged,common,Common,Unit,,Mind,2,2,,"Poro, Pirate, Bilgewater","When I conquer, play a Gold gear token exhausted.","Riftbound Unit: Plundering Poro. When I conquer, play a Gold gear token exhausted.",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/4ff9e6c73f67b505e50ec2f5f513292fe5b20b95-744x1039.png?accountingTag=RB
sfd-070-221,SFD-070/221,70,Wages of Pain,SFD,Spiritforged,common,Common,Spell,,Mind,3,,,,"[Hidden] (Hide now for :rb_rune_rainbow: to react with later for :rb_energy_0:.)
[Action] (Play on your turn or in showdowns.)
Deal 3 to a unit at a battlefield. Play a Gold gear token exhausted.","Riftbound Spell: Wages of Pain. [Hidden] (Hide now for [A] to react with later for [0].)
[Action] (Play on your turn or in showdowns.)
Deal 3 to a unit at a battlefield. Play a Gold gear token exhausted.",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/aef5c891bd6f7cbc3a97b1e01688868316599929-744x1039.png?accountingTag=RB
sfd-071-221,SFD-071/221,71,Breakneck Mech,SFD,Spiritforged,uncommon,Uncommon,Unit,,Mind,8,7,2,"Mech, Yordle, Bandle City","Your Mechs have [Deflect] and [Ganking]. (Opponents must pay :rb_rune_rainbow: to choose us with a spell or ability. We can move from battlefield to battlefield.)
I enter ready if you control another Mech.","Riftbound Unit: Breakneck Mech. Your Mechs have [Deflect] and [Ganking]. (Opponents must pay [A] to choose us with a spell or ability. We can move from battlefield to battlefield.)
I enter ready if you control another Mech.",Caravan Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/8564fc233cfcb4fc774ac4bc4ee72085d7586163-744x1039.png?accountingTag=RB
sfd-072-221,SFD-072/221,72,Dropboarder,SFD,Spiritforged,uncommon,Uncommon,Unit,,Mind,4,4,,Zaun,"When you play me, if you control two or more gear, ready me.","Riftbound Unit: Dropboarder. When you play me, if you control two or more gear, ready me.",Dao Trong Le,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/8572e4cb5af60dd548e3b87374ff1b12840d981a-744x1039.png?accountingTag=RB
sfd-073-221,SFD-073/221,73,Experimental Hexplate,SFD,Spiritforged,uncommon,Uncommon,Gear,,Mind,1,,,Equipment,[Equip] :rb_rune_mind: (:rb_rune_mind:: Attach this to a unit you control.),Riftbound Gear: Experimental Hexplate. [Equip] [C] ([C]: Attach this to a unit you control.),黯荧岛Dark Glow,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/940a5e9796d4ac10a238d9b2612545c04bd9a570-744x1039.png?accountingTag=RB
sfd-074-221,SFD-074/221,74,Pickpocket,SFD,Spiritforged,uncommon,Uncommon,Unit,,Mind,3,3,,Zaun,"When you play me, you may kill a gear with Energy cost no more than :rb_energy_1:. If you do, play a Gold gear token exhausted.","Riftbound Unit: Pickpocket. When you play me, you may kill a gear with Energy cost no more than [1]. If you do, play a Gold gear token exhausted.",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/ebf54af997e53079e1a476feb0411d1791b20f7e-744x1039.png?accountingTag=RB
sfd-075-221,SFD-075/221,75,Prize of Progress,SFD,Spiritforged,uncommon,Uncommon,Unit,,Mind,4,3,1,"Mech, Piltover","When you use an activated ability of a gear, give me +1 :rb_might: this turn.","Riftbound Unit: Prize of Progress. When you use an activated ability of a gear, give me +1 [S] this turn.",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/c08f0b6ed24415e6a440a17931c7e2a2db3ab2cc-744x1039.png?accountingTag=RB
sfd-076-221,SFD-076/221,76,Production Surge,SFD,Spiritforged,uncommon,Uncommon,Spell,,Mind,4,,1,,"This costs :rb_energy_2: less if you control a Mech.
Play a 3 :rb_might: Mech unit token to your base.
Draw 1.","Riftbound Spell: Production Surge. This costs [2] less if you control a Mech.
Play a 3 [S] Mech unit token to your base.
Draw 1.",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/78783854dd9372138e599affbe96a269d8908c29-744x1039.png?accountingTag=RB
sfd-077-221,SFD-077/221,77,Rocket Barrage,SFD,Spiritforged,uncommon,Uncommon,Spell,,Mind,4,,1,,"[Repeat] :rb_energy_4::rb_rune_mind: (You may pay the additional cost to repeat this spell's effect, and may make different choices.)
Choose one —Deal 4 to a unit in a base.Kill a gear.","Riftbound Spell: Rocket Barrage. [Repeat] [4][C] (You may pay the additional cost to repeat this spell's effect, and may make different choices.)
Choose one —
- Deal 4 to a unit in a base.
- Kill a gear.",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/0378f9adf9df08fed264fdd217ce0e94c3f611cb-744x1039.png?accountingTag=RB
sfd-078-221,SFD-078/221,78,Temporal Portal,SFD,Spiritforged,uncommon,Uncommon,Gear,,Mind,3,,,,":rb_rune_rainbow:, :rb_exhaust:: Give the next spell you play this turn [Repeat] equal to its cost. (You may pay the additional cost to repeat the spell's effect.)","Riftbound Gear: Temporal Portal. [A], [T]: Give the next spell you play this turn [Repeat] equal to its cost. (You may pay the additional cost to repeat the spell's effect.)",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/a6b8167486d552cc41d10cb9321bae4cef338fa7-744x1039.png?accountingTag=RB
sfd-079-221,SFD-079/221,79,"Bard, Mercurial",SFD,Spiritforged,rare,Rare,Unit,Champion,Mind,4,4,1,Bard,"You may exhaust your legend as an additional cost to play me.
When you play me, if you paid the additional cost, move any number of your units to an open battlefield.","Riftbound Unit: Bard, Mercurial. You may exhaust your legend as an additional cost to play me.
When you play me, if you paid the additional cost, move any number of your units to an open battlefield.",Caravan Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/edfefb81b8821f548a234d8e6d54fd072d7dc22c-744x1039.png?accountingTag=RB
sfd-080-221,SFD-080/221,80,Bellows Breath,SFD,Spiritforged,rare,Rare,Spell,,Mind,1,,1,,"[Action] (Play on your turn or in showdowns.)
[Repeat] :rb_energy_1::rb_rune_mind: (You may pay the additional cost to repeat this spell's effect.)
Deal 1 to up to three units at the same location.","Riftbound Spell: Bellows Breath. [Action] (Play on your turn or in showdowns.)
[Repeat] [1][C] (You may pay the additional cost to repeat this spell's effect.)
Deal 1 to up to three units at the same location.",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f0ae1c4bb788f6fadc251c9d9b36f3f92eef4c56-744x1039.png?accountingTag=RB
sfd-081-221,SFD-081/221,81,Card Sharp,SFD,Spiritforged,rare,Rare,Unit,,Mind,3,3,,Bilgewater,"When you play me, you and each opponent may play a Gold gear token exhausted. For each opponent who did, you play a Gold gear token exhausted.","Riftbound Unit: Card Sharp. When you play me, you and each opponent may play a Gold gear token exhausted. For each opponent who did, you play a Gold gear token exhausted.",Grafit Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/8bfd5dc22473d439cd78d5a3cb23ed03de66953d-744x1039.png?accountingTag=RB
sfd-082a-221,SFD-082a/221,82,"Ezreal, Dashing",SFD,Spiritforged,showcase,Showcase,Unit,Champion,Mind,4,3,1,"Ezreal, Piltover","When I attack or defend, deal damage equal to my Might to an enemy unit here.
I don't deal combat damage.
:rb_rune_mind:: [Action] — Move me to your base.","Riftbound Unit: Ezreal, Dashing. When I attack or defend, deal damage equal to my Might to an enemy unit here.
I don't deal combat damage.
[C]: [Action] — Move me to your base.",League Splash Team,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/83da64e39d838d2fee68c319c03fbff0d4c7035f-744x1039.png?accountingTag=RB
sfd-082-221,SFD-082/221,82,"Ezreal, Dashing",SFD,Spiritforged,rare,Rare,Unit,Champion,Mind,4,3,1,"Ezreal, Piltover","When I attack or defend, deal damage equal to my Might to an enemy unit here.
I don't deal combat damage.
:rb_rune_mind:: [Action] — Move me to your base.","Riftbound Unit: Ezreal, Dashing. When I attack or defend, deal damage equal to my Might to an enemy unit here.
I don't deal combat damage.
[C]: [Action] — Move me to your base.",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/3e040f7b7ca16009a2558674a911b8cc93122ba3-744x1039.png?accountingTag=RB
sfd-083-221,SFD-083/221,83,Hextech Anomaly,SFD,Spiritforged,rare,Rare,Gear,,Mind,3,,1,,:rb_exhaust:: [Reaction] — Pay any amount of :rb_rune_rainbow: to [Add] that much Energy. (Abilities that add resources can't be reacted to.),Riftbound Gear: Hextech Anomaly. [T]: [Reaction] — Pay any amount of [A] to [Add] that much Energy. (Abilities that add resources can't be reacted to.),Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/32a46943778755e2b6210e5adb4507780f08e2c8-744x1039.png?accountingTag=RB
sfd-084-221,SFD-084/221,84,"Jayce, Man of Progress",SFD,Spiritforged,rare,Rare,Unit,Champion,Mind,4,4,,"Jayce, Piltover","When you play me, you may kill a friendly gear. If you do, you may play a gear with Energy cost no more than :rb_energy_7: from hand this turn, ignoring its Energy cost. (You must still pay its Power cost.)","Riftbound Unit: Jayce, Man of Progress. When you play me, you may kill a friendly gear. If you do, you may play a gear with Energy cost no more than [7] from hand this turn, ignoring its Energy cost. (You must still pay its Power cost.)",TUTU,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/b508fa4e52ebbd5f66e1fc7df28cfb70acdfe1f5-744x1039.png?accountingTag=RB
sfd-085-221,SFD-085/221,85,"Ornn, Forge God",SFD,Spiritforged,rare,Rare,Unit,Champion,Mind,6,4,,"Ornn, Freljord","[Deflect 2] (Opponents must pay :rb_rune_rainbow::rb_rune_rainbow: to choose me with a spell or ability.)
[Weaponmaster] (When you play me, you may [Equip] one of your Equipment to me for :rb_rune_rainbow: less, even if it's already attached.)
I have +1 :rb_might: for each friendly gear.","Riftbound Unit: Ornn, Forge God. [Deflect 2] (Opponents must pay [A][A] to choose me with a spell or ability.)
[Weaponmaster] (When you play me, you may [Equip] one of your Equipment to me for [A] less, even if it's already attached.)
I have +1 [S] for each friendly gear.",Will Gist,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f33c4ea9010ea5f440d4470554845c0ecae2c893-744x1039.png?accountingTag=RB
sfd-085a-221,SFD-085a/221,85,"Ornn, Forge God",SFD,Spiritforged,showcase,Showcase,Unit,Champion,Mind,6,4,,"Ornn, Freljord","[Deflect 2] (Opponents must pay :rb_rune_rainbow::rb_rune_rainbow: to choose me with a spell or ability.)
[Weaponmaster] (When you play me, you may [Equip] one of your Equipment to me for :rb_rune_rainbow: less, even if it's already attached.)
I have +1 :rb_might: for each friendly gear.","Riftbound Unit: Ornn, Forge God. [Deflect 2] (Opponents must pay [A][A] to choose me with a spell or ability.)
[Weaponmaster] (When you play me, you may [Equip] one of your Equipment to me for [A] less, even if it's already attached.)
I have +1 [S] for each friendly gear.",League Splash Team,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/22af72b06cb92d4a0078dddfb87cc9c21c92231d-744x1039.png?accountingTag=RB
sfd-086-221,SFD-086/221,86,World Atlas,SFD,Spiritforged,rare,Rare,Gear,,Mind,3,,,Equipment,[Equip] :rb_rune_mind: (:rb_rune_mind:: Attach this to a unit you control.),Riftbound Gear: World Atlas. [Equip] [C] ([C]: Attach this to a unit you control.),黯荧岛Dark Glow,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/7b8d96e128c19c5ff368119a60759cffa644e942-744x1039.png?accountingTag=RB
